X,Y,TNT_NAME,activity_type,address,date_fixed,latitude,longitude,repair_type,truck_name,FID
-76.094100926351942,43.06413721289281,Eastwood,    Accessory On,400 RIDGEWOOD DR & GLENCOVE R                     ,2018-07-03T10:42:01.000Z,43.0641372128928,-76.0941009263519,STREET REPAIR,DP1             ,3219
-76.094122226376712,43.064385912937695,Eastwood,    Accessory On,400 RIDGEWOOD DR & GLENCOVE R                     ,2018-07-03T10:43:13.000Z,43.0643859129377,-76.0941222263767,STREET REPAIR,DP1             ,3220
-76.094128426390725,43.064553112968177,Eastwood,    Accessory On,401 RIDGEWOOD DR & GLENCOVE R                     ,2018-07-03T10:44:30.000Z,43.0645531129682,-76.0941284263907,STREET REPAIR,DP1             ,3221
-76.128544237799275,43.067863612245134,Northside,    Accessory On,305 BRATTLE RD                                    ,2018-07-05T05:07:43.000Z,43.0678636122451,-76.1285442377993,STREET REPAIR,DP1             ,3222
-76.128558637803394,43.067856712243284,Northside,    Accessory On,305 BRATTLE RD                                    ,2018-07-05T05:08:15.000Z,43.0678567122433,-76.1285586378034,STREET REPAIR,DP1             ,3223
-76.128577437810549,43.06787071224511,Northside,    Accessory On,305 BRATTLE RD                                    ,2018-07-05T05:08:45.000Z,43.0678707122451,-76.1285774378105,STREET REPAIR,DP1             ,3224
-76.130993938217387,43.062629111188727,Northside,    Accessory On,9 BRATTLE RD                                      ,2018-07-05T05:14:02.000Z,43.0626291111887,-76.1309939382174,STREET REPAIR,DP1             ,3225
-76.150952445017964,43.067123411241347,Northside,    Accessory On,601 POND ST & CARBON ST                           ,2018-07-05T05:29:22.000Z,43.0671234112414,-76.150952445018,STREET REPAIR,DP1             ,3226
-76.150952445015307,43.067086111234488,Northside,    Accessory On,601 POND ST & CARBON ST                           ,2018-07-05T05:30:23.000Z,43.0670861112345,-76.1509524450153,STREET REPAIR,DP1             ,3227
-76.148803443871785,43.060894110180364,Northside,    Accessory On,1506 LODI ST                                      ,2018-07-05T05:38:13.000Z,43.0608941101804,-76.1488034438718,STREET REPAIR,DP1             ,3228
-76.148800143872307,43.060916710184685,Northside,    Accessory On,1506 LODI ST                                      ,2018-07-05T05:38:50.000Z,43.0609167101847,-76.1488001438723,STREET REPAIR,DP1             ,3229
-76.14909314397886,43.061075710202509,Northside,    Accessory On,1510 LODI ST                                      ,2018-07-05T05:40:04.000Z,43.0610757102025,-76.1490931439788,STREET REPAIR,DP1             ,3230
-76.149060743966032,43.061043910197938,Northside,    Accessory On,1510 LODI ST                                      ,2018-07-05T05:40:35.000Z,43.0610439101979,-76.149060743966,STREET REPAIR,DP1             ,3231
-76.14938914408782,43.061255110224003,Northside,    Accessory On,1600 LODI ST & JOHN ST                            ,2018-07-05T05:41:59.000Z,43.061255110224,-76.1493891440878,STREET REPAIR,DP1             ,3232
-76.150259943904217,43.054783709001434,Northside,    Accessory On,408 STATE ST N                                    ,2018-07-05T05:49:50.000Z,43.0547837090014,-76.1502599439042,STREET REPAIR,DP1             ,3233
-76.150200443879513,43.054708608989912,Northside,    Accessory On,408 STATE ST N                                    ,2018-07-05T05:50:48.000Z,43.0547086089899,-76.1502004438795,STREET REPAIR,DP1             ,3234
-76.149643243649081,43.054019208884824,Northside,    Accessory On,400 STATE ST N & HICKORY ST                       ,2018-07-05T05:53:55.000Z,43.0540192088848,-76.1496432436491,STREET REPAIR,DP1             ,3235
-76.14211374108217,43.052300108860521,Northside,    Accessory On,202 CATHERINE ST & BURNET AVE                     ,2018-07-05T06:04:30.000Z,43.0523001088605,-76.1421137410822,STREET REPAIR,DP1             ,3236
-76.142131441086704,43.052283408856802,Northside,    Accessory On,323 BURNET AVE & CATHERINE ST                     ,2018-07-05T06:05:04.000Z,43.0522834088568,-76.1421314410867,STREET REPAIR,DP1             ,3237
-76.142131241088208,43.052305408860832,Northside,    Accessory On,323 BURNET AVE & CATHERINE ST                     ,2018-07-05T06:05:45.000Z,43.0523054088608,-76.1421312410882,STREET REPAIR,DP1             ,3238
-76.143050141574022,43.054911909304188,Northside,    Accessory On,708 JAMES ST & CATHERINE ST &                     ,2018-07-05T06:09:11.000Z,43.0549119093042,-76.143050141574,STREET REPAIR,DP1             ,3239
-76.14309394159018,43.054938709307393,Northside,    Accessory On,709 JAMES ST & CATHERINE ST &                     ,2018-07-05T06:10:04.000Z,43.0549387093074,-76.1430939415902,STREET REPAIR,DP1             ,3240
-76.155709945796062,43.056497709105194,Lakefront,    Accessory On,438-46 FRANKLIN ST N & GENANT DR                  ,2018-07-05T07:26:57.000Z,43.0564977091052,-76.1557099457961,STREET REPAIR,DP1             ,3241
-76.155712245798895,43.056526709110429,Lakefront,    Accessory On,438-46 FRANKLIN ST N & GENANT DR                  ,2018-07-05T08:31:24.000Z,43.0565267091104,-76.1557122457989,STREET REPAIR,DP1             ,3242
-76.155700445798388,43.056573109119419,Lakefront,    Accessory On,438-46 FRANKLIN ST N & GENANT DR                  ,2018-07-05T08:33:01.000Z,43.0565731091194,-76.1557004457984,STREET REPAIR,DP1             ,3243
-76.155647445776324,43.056505209109012,Lakefront,    Accessory On,438-46 FRANKLIN ST N & GENANT DR                  ,2018-07-05T08:34:13.000Z,43.056505209109,-76.1556474457763,STREET REPAIR,DP1             ,3244
-76.155528945740954,43.056548409121504,Lakefront,    Accessory On,438-46 FRANKLIN ST N & GENANT DR                  ,2018-07-05T08:34:59.000Z,43.0565484091215,-76.155528945741,STREET REPAIR,DP1             ,3245
-76.155121745619908,43.056701709165466,Lakefront,    Accessory On,438-46 FRANKLIN ST N & GENANT DR                  ,2018-07-05T08:36:17.000Z,43.0567017091655,-76.1551217456199,STREET REPAIR,DP1             ,3246
-76.155023445604684,43.056933109211784,Lakefront,    Accessory On,438-46 FRANKLIN ST N & GENANT DR                  ,2018-07-05T08:37:16.000Z,43.0569331092118,-76.1550234456047,STREET REPAIR,DP1             ,3247
-76.155048745614195,43.056951609214202,Lakefront,    Accessory On,438-46 FRANKLIN ST N & GENANT DR                  ,2018-07-05T08:37:47.000Z,43.0569516092142,-76.1550487456142,STREET REPAIR,DP1             ,3248
-76.15589294597126,43.058105209393439,Lakefront,    Accessory On,431 GENANT DR & DIVISION ST W                     ,2018-07-05T08:59:50.000Z,43.0581052093934,-76.1558929459713,STREET REPAIR,DP1             ,3249
-76.106590130783502,43.069388913374773,Eastwood,    Accessory On,119 EDWARDS AVE N                                 ,2018-07-11T10:10:48.000Z,43.0693889133748,-76.1065901307835,STREET REPAIR,DP1             ,3250
-76.106557430777826,43.06945771338868,Eastwood,    Accessory On,123 EDWARDS AVE N                                 ,2018-07-11T10:11:36.000Z,43.0694577133887,-76.1065574307778,STREET REPAIR,DP1             ,3251
-76.106524630766216,43.069444113387441,Eastwood,    Accessory On,123 EDWARDS AVE N                                 ,2018-07-11T10:12:20.000Z,43.0694441133874,-76.1065246307662,STREET REPAIR,DP1             ,3252
-76.106581230788066,43.069492613394154,Eastwood,    Accessory On,123 EDWARDS AVE N                                 ,2018-07-11T10:12:53.000Z,43.0694926133942,-76.1065812307881,STREET REPAIR,DP1             ,3253
-76.106540130774988,43.069496413396436,Eastwood,    Accessory On,123 EDWARDS AVE N                                 ,2018-07-11T10:14:07.000Z,43.0694964133964,-76.106540130775,STREET REPAIR,DP1             ,3254
-76.106567630791503,43.069602113414803,Eastwood,    Accessory On,127 EDWARDS AVE N                                 ,2018-07-11T10:15:43.000Z,43.0696021134148,-76.1065676307915,STREET REPAIR,DP1             ,3255
-76.106487630761166,43.069541113406657,Eastwood,    Accessory On,127 EDWARDS AVE N                                 ,2018-07-11T10:17:57.000Z,43.0695411134067,-76.1064876307612,STREET REPAIR,DP1             ,3256
-76.10652393077352,43.069549113406758,Eastwood,    Accessory On,127 EDWARDS AVE N                                 ,2018-07-11T10:18:49.000Z,43.0695491134068,-76.1065239307735,STREET REPAIR,DP1             ,3257
-76.106547930780025,43.069531113402533,Eastwood,    Accessory On,127 EDWARDS AVE N                                 ,2018-07-11T10:19:50.000Z,43.0695311134025,-76.10654793078,STREET REPAIR,DP1             ,3258
-76.106542230792513,43.069730713439384,Eastwood,    Accessory On,131 EDWARDS AVE N                                 ,2018-07-11T10:21:13.000Z,43.0697307134394,-76.1065422307925,STREET REPAIR,DP1             ,3259
-76.106512230779913,43.069690713433239,Eastwood,    Accessory On,131 EDWARDS AVE N                                 ,2018-07-11T10:22:36.000Z,43.0696907134332,-76.1065122307799,STREET REPAIR,DP1             ,3260
-76.106539130812166,43.070017413492181,Eastwood,    Accessory On,143 EDWARDS AVE N                                 ,2018-07-11T10:24:08.000Z,43.0700174134922,-76.1065391308122,STREET REPAIR,DP1             ,3261
-76.106554130824321,43.070118713510205,Eastwood,    Accessory On,147 EDWARDS AVE N                                 ,2018-07-11T10:25:52.000Z,43.0701187135102,-76.1065541308243,STREET REPAIR,DP1             ,3262
-76.106558230825172,43.070112113508848,Eastwood,    Accessory On,147 EDWARDS AVE N                                 ,2018-07-11T10:26:39.000Z,43.0701121135089,-76.1065582308252,STREET REPAIR,DP1             ,3263
-76.106592630858714,43.070422913564606,Eastwood,    Accessory On,159 EDWARDS AVE N                                 ,2018-07-11T10:27:58.000Z,43.0704229135646,-76.1065926308587,STREET REPAIR,DP1             ,3264
-76.106595930875173,43.070637213603845,Eastwood,    Accessory On,510 TYSON PL & EDWARDS AVE N                      ,2018-07-11T10:29:28.000Z,43.0706372136039,-76.1065959308752,STREET REPAIR,DP1             ,3265
-76.105732930081459,43.063497712325635,Eastwood,    Accessory On,317 EDWARDS AVE S                                 ,2018-07-11T10:42:41.000Z,43.0634977123256,-76.1057329300814,STREET REPAIR,DP1             ,3266
-76.105768230095677,43.063536212331329,Eastwood,    Accessory On,309 EDWARDS AVE S                                 ,2018-07-11T10:45:52.000Z,43.0635362123313,-76.1057682300957,STREET REPAIR,DP1             ,3267
-76.105751130053108,43.063021412237418,Eastwood,    Accessory On,333 EDWARDS AVE S                                 ,2018-07-11T10:49:25.000Z,43.0630214122374,-76.1057511300531,STREET REPAIR,DP1             ,3268
-76.105843130079748,43.062976412225574,Eastwood,    Accessory On,332 EDWARDS AVE S                                 ,2018-07-11T10:50:25.000Z,43.0629764122256,-76.1058431300797,STREET REPAIR,DP1             ,3269
-76.105744930030269,43.062732112184491,Eastwood,    Accessory On,341 EDWARDS AVE S                                 ,2018-07-11T10:52:23.000Z,43.0627321121845,-76.1057449300303,STREET REPAIR,DP1             ,3270
-76.105767430031662,43.062649612168464,Eastwood,    Accessory On,345 EDWARDS AVE S                                 ,2018-07-11T10:54:06.000Z,43.0626496121685,-76.1057674300317,STREET REPAIR,DP1             ,3271
-76.105759230015465,43.062461612134221,Eastwood,    Accessory On,353 EDWARDS AVE S                                 ,2018-07-11T10:55:05.000Z,43.0624616121342,-76.1057592300155,STREET REPAIR,DP1             ,3272
-76.094015226287652,43.063630412803001,Eastwood,    Accessory On,429 RIDGEWOOD DR                                  ,2018-07-11T11:51:50.000Z,43.063630412803,-76.0940152262877,STREET REPAIR,DP1             ,3273
-76.094082126332964,43.063958912860755,Eastwood,    Accessory On,416 RIDGEWOOD DR                                  ,2018-07-11T11:54:17.000Z,43.0639589128608,-76.094082126333,STREET REPAIR,DP1             ,3274
-76.094107426342276,43.063973912862565,Eastwood,    Accessory On,416 RIDGEWOOD DR                                  ,2018-07-11T11:55:16.000Z,43.0639739128626,-76.0941074263423,STREET REPAIR,DP1             ,3275
-76.094012626304576,43.063877612848522,Eastwood,    Accessory On,421 RIDGEWOOD DR                                  ,2018-07-11T11:56:44.000Z,43.0638776128485,-76.0940126263046,STREET REPAIR,DP1             ,3276
-76.091028625564803,43.067060613548684,Eastwood,    Accessory On,144 BOSTON ST & NORTHCLIFFE R                     ,2018-07-11T12:06:46.000Z,43.0670606135487,-76.0910286255648,STREET REPAIR,DP1             ,3277
-76.091024125566705,43.067107113557405,Eastwood,    Accessory On,144 BOSTON ST & NORTHCLIFFE R                     ,2018-07-11T12:07:37.000Z,43.0671071135574,-76.0910241255667,STREET REPAIR,DP1             ,3278
-76.091035125572077,43.06713171356148,Eastwood,    Accessory On,144 BOSTON ST & NORTHCLIFFE R                     ,2018-07-11T12:12:03.000Z,43.0671317135615,-76.0910351255721,STREET REPAIR,DP1             ,3279
-76.091177725617413,43.067118913553614,Eastwood,    Accessory On,1715 NORTHCLIFF RD                                ,2018-07-11T12:13:26.000Z,43.0671189135536,-76.0911777256174,STREET REPAIR,DP1             ,3280
-76.091207925623664,43.067069613543396,Eastwood,    Accessory On,1715 NORTHCLIFF RD                                ,2018-07-11T12:14:27.000Z,43.0670696135434,-76.0912079256237,STREET REPAIR,DP1             ,3281
-76.09125012564175,43.067130413552931,Eastwood,    Accessory On,1715 NORTHCLIFF RD                                ,2018-07-11T12:15:23.000Z,43.0671304135529,-76.0912501256418,STREET REPAIR,DP1             ,3282
-76.091310625660711,43.067121213548909,Eastwood,    Accessory On,1715 NORTHCLIFF RD                                ,2018-07-11T12:17:01.000Z,43.0671212135489,-76.0913106256607,STREET REPAIR,DP1             ,3283
-76.091337425667916,43.067100113544015,Eastwood,    Accessory On,1715 NORTHCLIFF RD                                ,2018-07-11T12:18:33.000Z,43.067100113544,-76.0913374256679,STREET REPAIR,DP1             ,3284
-76.091488425716193,43.067090213536353,Eastwood,    Accessory On,159-63 BURNS AVE & NORTHCLIFF RD                  ,2018-07-11T12:20:45.000Z,43.0670902135364,-76.0914884257162,STREET REPAIR,DP1             ,3285
-76.091526925730861,43.06712021354037,Eastwood,    Accessory On,159-63 BURNS AVE & NORTHCLIFF RD                  ,2018-07-11T12:21:37.000Z,43.0671202135404,-76.0915269257308,STREET REPAIR,DP1             ,3286
-76.091544125732199,43.067061613528942,Eastwood,    Accessory On,159-63 BURNS AVE & NORTHCLIFF RD                  ,2018-07-11T12:22:42.000Z,43.0670616135289,-76.0915441257322,STREET REPAIR,DP1             ,3287
-76.091844125824736,43.066993713504843,Eastwood,    Accessory On,162 BURNS AVE & NORTHCLIFF RD                     ,2018-07-11T12:25:20.000Z,43.0669937135049,-76.0918441258247,STREET REPAIR,DP1             ,3288
-76.187196654569007,43.036487604208077,Westside,    Accessory On,955 GRAND AVE & VELASKO RD                        ,2018-07-12T05:03:19.000Z,43.0364876042081,-76.187196654569,STREET REPAIR,DP1             ,3289
-76.187141954547968,43.036441404201717,Westside,    Accessory On,955 GRAND AVE & VELASKO RD                        ,2018-07-12T05:04:10.000Z,43.0364414042017,-76.187141954548,STREET REPAIR,DP1             ,3290
-76.187162454557054,43.036475204207122,Westside,    Accessory On,955 GRAND AVE & VELASKO RD                        ,2018-07-12T05:05:02.000Z,43.0364752042071,-76.1871624545571,STREET REPAIR,DP1             ,3291
-76.187164254558837,43.036492104210133,Westside,    Accessory On,955 GRAND AVE & VELASKO RD                        ,2018-07-12T05:06:00.000Z,43.0364921042101,-76.1871642545588,STREET REPAIR,DP1             ,3292
-76.187096254535462,43.036473704209406,Westside,    Accessory On,955 GRAND AVE & VELASKO RD                        ,2018-07-12T05:07:11.000Z,43.0364737042094,-76.1870962545355,STREET REPAIR,DP1             ,3293
